,index,ID,Age,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,Income,marital_Single,marital_Married,marital_Together,marital_Divorced,marital_Widow,Kidhome,Teenhome,Recency,NumWebVisitsMonth,Customer_Days,Complain,MntTotal,MntRegularProds,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,AcceptedCmpOverall,Response
179,179,6935,73,True,False,False,False,False,78497.0,False,True,False,False,False,0,0,44,2,3889,0,978,755,207,26,447,75,0,223,1,5,7,12,1,0
180,180,7698,48,False,False,False,False,True,51650.0,False,True,False,False,False,0,1,81,5,3728,0,191,184,152,3,22,2,5,7,1,4,1,4,0,0
181,181,3559,36,True,False,False,False,False,16248.0,False,True,False,False,False,1,0,77,6,3729,0,57,48,12,11,10,3,12,9,3,2,1,3,0,0
182,182,10562,78,False,False,False,True,False,66835.0,False,True,False,False,False,0,0,21,2,3953,0,1033,892,620,26,195,34,17,141,1,6,4,13,0,0
183,183,10796,40,False,False,False,True,False,30477.0,False,True,False,False,False,1,0,16,6,3837,0,66,54,47,1,6,0,0,12,1,1,1,3,0,0
184,184,2563,63,False,True,False,False,False,28249.0,False,True,False,False,False,0,0,80,6,3693,0,43,33,1,9,7,2,14,10,1,2,0,3,0,0
185,185,3518,41,False,False,True,False,False,25271.0,False,True,False,False,False,1,0,45,9,4250,0,50,43,10,1,18,10,4,7,1,1,1,2,0,0
186,186,5823,54,False,False,False,False,True,32303.0,True,False,False,False,False,0,1,63,5,3792,0,39,37,35,0,2,0,0,2,2,1,0,4,0,0
187,187,3934,58,False,False,True,False,False,61286.0,False,True,False,False,False,0,1,34,5,4010,0,608,491,356,0,107,19,9,117,2,7,1,8,0,0
188,188,6982,48,False,False,True,False,False,74068.0,False,True,False,False,False,0,0,14,2,4146,0,1581,1566,783,30,537,140,76,15,1,4,10,9,0,0
189,189,6431,60,False,False,False,False,True,45759.0,False,True,False,False,False,1,1,13,7,4170,0,68,64,42,1,18,3,0,4,2,2,0,3,0,0
190,190,9733,46,False,True,False,False,False,24882.0,False,False,True,False,False,1,0,52,6,4337,0,80,44,1,4,10,29,0,36,1,1,1,2,1,0
191,191,5602,35,False,False,False,False,True,66973.0,False,False,True,False,False,0,0,98,3,4087,0,1282,1180,466,22,432,147,113,102,1,8,7,12,0,0
192,192,7829,100,True,False,False,False,False,36640.0,False,False,False,True,False,1,0,99,5,3955,1,65,40,15,6,8,7,4,25,1,2,1,2,0,0
193,193,1324,36,False,False,True,False,False,38872.0,False,True,False,False,False,1,0,93,8,4074,0,91,69,23,3,21,3,19,22,2,3,0,3,0,0
194,194,326,51,False,False,True,False,False,51148.0,False,True,False,False,False,1,1,38,6,4175,0,315,303,235,6,45,8,9,12,4,5,1,6,0,0
195,195,7224,47,False,False,True,False,False,31353.0,False,True,False,False,False,1,1,24,8,3861,0,31,24,10,0,10,3,1,7,2,1,1,2,0,0
196,196,6999,44,False,False,False,True,False,69661.0,False,True,False,False,False,0,0,80,3,3726,0,834,826,656,16,106,32,16,8,1,7,3,12,0,0
197,197,9938,70,False,False,True,False,False,80067.0,False,True,False,False,False,0,0,82,2,3962,0,1600,1549,519,17,813,27,173,51,1,4,6,6,1,0
198,198,6422,70,False,False,True,False,False,86718.0,False,True,False,False,False,0,0,20,2,4207,0,1270,1098,344,189,482,50,33,172,1,5,6,5,0,0
199,199,3182,51,False,False,False,False,True,46854.0,True,False,False,False,False,1,1,81,8,3769,0,263,184,96,1,79,7,1,79,6,5,1,3,1,1
200,200,7300,72,False,False,True,False,False,69142.0,False,False,False,True,False,0,1,50,5,3679,0,535,496,448,4,34,6,4,39,3,8,1,7,1,0
201,201,10424,56,False,False,True,False,False,75922.0,True,False,False,False,False,0,0,60,1,3881,0,1295,1203,265,138,553,224,23,92,1,4,4,9,0,0
202,202,8727,46,False,False,True,False,False,63693.0,False,False,False,True,False,0,1,63,6,3937,0,1150,1096,587,43,337,42,87,54,3,11,6,9,0,0
203,203,2798,47,False,False,False,False,True,102160.0,False,False,True,False,False,0,0,54,4,4283,0,1240,1182,763,29,138,76,176,58,0,7,9,10,3,1
204,204,1030,59,False,False,False,False,True,40637.0,True,False,False,False,False,1,1,72,7,4026,0,38,35,22,0,13,0,0,3,2,1,0,3,0,0
205,205,624,40,False,False,False,True,False,18890.0,True,False,False,False,False,0,0,5,6,4275,0,35,20,6,4,1,7,2,15,1,0,1,2,1,1
206,206,5176,36,False,False,True,False,False,29604.0,False,False,True,False,False,1,0,88,9,3882,0,53,39,7,6,13,7,6,14,1,1,0,3,1,0
207,207,5552,61,False,False,False,True,False,48721.0,False,False,False,True,False,1,1,50,6,4091,0,293,272,81,18,113,47,13,21,6,4,2,5,0,0
208,208,868,58,False,False,True,False,False,44794.0,False,True,False,False,False,0,1,99,6,3700,0,65,61,54,0,7,0,0,4,1,2,0,3,0,0
209,209,380,70,False,False,True,False,False,64497.0,False,False,False,True,False,0,1,17,8,4336,0,1804,1612,1170,48,320,42,32,192,5,11,4,9,1,1
210,210,2677,68,False,False,True,False,False,46097.0,False,False,True,False,False,0,1,11,4,4134,0,241,233,72,24,68,65,4,8,5,3,1,6,0,0
211,211,6521,70,False,False,True,False,False,77972.0,False,False,True,False,False,0,0,18,1,3782,0,1101,1089,613,22,319,33,102,12,1,4,6,9,0,0
212,212,6927,56,False,False,False,False,True,44377.0,False,True,False,False,False,1,1,70,8,4311,0,264,254,224,0,30,0,0,10,8,5,1,5,0,0
213,213,2877,50,False,False,False,True,False,46014.0,False,False,True,False,False,1,1,21,7,4203,0,541,497,410,0,59,19,9,44,10,7,1,8,0,0
214,214,0,39,False,False,True,False,False,70951.0,False,True,False,False,False,0,0,66,1,4100,0,1198,1144,239,10,554,254,87,54,1,3,4,9,0,0
215,215,1584,47,False,False,True,False,False,41443.0,False,True,False,False,False,1,0,79,8,3768,0,482,393,171,7,171,25,19,89,6,8,1,5,0,0
216,216,7264,46,True,False,False,False,False,52195.0,True,False,False,False,False,2,1,2,8,3727,0,17,16,12,0,4,0,0,1,1,1,0,2,0,0
217,217,6274,76,False,False,False,True,False,83790.0,False,True,False,False,False,0,0,81,3,3905,0,1615,1599,1076,16,417,42,48,16,1,8,10,6,2,0
218,218,1377,70,False,False,False,True,False,44551.0,False,False,False,False,True,0,1,24,7,3981,0,285,219,182,4,33,0,0,66,2,4,1,5,0,0
219,219,454,44,False,False,True,False,False,69508.0,False,False,True,False,False,1,0,48,6,4271,0,1135,1092,824,32,162,42,32,43,2,11,4,11,0,0
220,220,1755,36,True,False,False,False,False,45204.0,False,False,True,False,False,1,0,93,3,3758,0,114,96,30,11,25,29,1,18,1,1,1,4,0,0
221,221,2075,55,False,False,True,False,False,72460.0,False,True,False,False,False,0,0,56,1,3906,0,1047,1037,377,10,540,80,30,10,1,3,5,7,0,0
222,222,4785,54,False,False,False,False,True,77622.0,False,False,True,False,False,0,2,3,3,3755,0,714,700,520,7,154,19,0,14,2,6,3,11,0,0
223,223,9076,44,False,False,False,False,True,30732.0,False,True,False,False,False,1,0,44,8,4219,0,185,182,155,1,25,0,1,3,4,4,1,4,0,0
224,224,7079,62,False,False,True,False,False,63887.0,False,False,False,True,False,0,1,38,6,4338,0,1245,1153,897,23,207,15,11,92,5,9,6,12,0,0
225,225,4653,46,False,False,True,False,False,42011.0,False,False,True,False,False,1,0,46,8,4139,0,189,150,131,0,16,2,1,39,4,3,1,4,0,0
226,226,7375,48,False,False,True,False,False,51369.0,False,False,True,False,False,0,1,84,8,4291,0,576,394,297,7,79,0,11,182,2,8,2,4,0,0
227,227,709,72,False,False,True,False,False,51537.0,False,False,False,True,False,0,1,27,8,4246,0,1103,1011,787,20,204,0,0,92,3,2,2,11,0,0
228,228,460,52,False,False,False,False,True,79930.0,False,True,False,False,False,0,0,72,2,4369,0,1753,1736,792,86,740,67,51,17,1,3,5,8,0,0
229,229,3726,38,False,False,False,False,True,34320.0,False,False,True,False,False,1,0,66,8,3812,0,17,17,4,1,9,3,0,0,1,1,0,2,0,0
230,230,6798,58,False,False,True,False,False,37070.0,True,False,False,False,False,1,1,30,7,4145,0,433,394,231,7,137,4,15,39,9,5,1,8,0,1
231,231,5341,62,True,False,False,False,False,81975.0,False,False,False,True,False,0,1,2,7,4219,0,1588,1561,983,76,184,180,138,27,1,6,3,4,1,0
232,232,1606,53,False,False,True,False,False,38590.0,False,False,True,False,False,1,0,65,8,4089,0,22,19,3,1,8,4,3,3,1,1,0,2,0,0
233,233,9617,73,False,False,True,False,False,15033.0,True,False,False,False,False,0,0,37,3,3753,0,19,15,0,4,5,6,0,4,1,1,0,3,0,0
234,234,3233,59,False,False,False,False,True,62745.0,False,True,False,False,False,0,1,89,5,4142,0,1117,1085,562,21,464,28,10,32,3,7,8,11,0,0
235,235,89,49,True,False,False,False,False,22212.0,False,True,False,False,False,1,0,49,6,3881,0,69,48,5,9,20,6,8,21,2,2,0,4,0,0
236,236,2936,42,False,False,False,True,False,23661.0,False,False,True,False,False,1,0,46,7,3886,0,23,22,18,0,4,0,0,1,1,1,0,3,0,0
237,237,9449,66,False,False,False,False,True,79761.0,True,False,False,False,False,0,1,32,3,3947,0,605,594,415,5,124,15,35,11,1,5,2,11,0,0
238,238,7297,51,False,False,True,False,False,7500.0,True,False,False,False,False,1,0,54,7,3864,0,57,37,5,3,10,12,7,20,4,3,1,3,0,0
239,239,11004,100,True,False,False,False,False,60182.0,True,False,False,False,False,0,1,23,4,3722,0,22,20,8,0,5,7,0,2,1,1,0,2,0,0
240,240,313,56,False,False,True,False,False,73455.0,False,False,False,False,True,0,0,98,3,3923,0,2088,2068,901,61,757,186,163,20,1,6,5,10,1,0
241,241,9940,66,False,False,True,False,False,64961.0,False,False,True,False,False,0,1,97,3,4232,0,1009,971,382,114,276,75,124,38,2,6,4,4,0,0
242,242,10735,53,False,False,True,False,False,22804.0,True,False,False,False,False,1,0,75,9,4012,0,26,25,14,1,7,2,1,1,1,2,0,2,0,0
243,243,9529,34,False,False,True,False,False,73687.0,False,True,False,False,False,0,0,8,2,3892,0,1627,1446,559,153,503,218,13,181,1,3,9,9,1,1
244,244,6439,66,False,False,True,False,False,61074.0,False,True,False,False,False,0,1,37,7,4360,0,1102,950,789,0,133,0,28,152,7,11,5,8,0,0
245,245,7411,60,False,False,False,False,True,31686.0,False,True,False,False,False,1,1,31,6,3703,0,17,16,11,0,5,0,0,1,2,1,0,3,0,0
246,246,2176,52,False,False,True,False,False,80134.0,False,True,False,False,False,1,0,40,6,4084,0,1690,1610,1218,16,272,104,0,80,2,5,3,6,3,1
247,247,9265,71,False,False,True,False,False,75027.0,False,True,False,False,False,0,1,74,5,4215,0,1390,1313,925,64,179,133,12,77,2,9,4,6,0,0
248,248,8867,36,False,False,False,False,True,67546.0,False,True,False,False,False,0,0,90,3,4346,0,2126,1954,864,134,768,150,38,172,1,4,10,5,0,0
249,249,8932,55,False,False,False,True,False,65176.0,False,False,True,False,False,0,1,57,6,4287,0,1531,1461,960,28,183,220,70,70,4,9,6,6,0,0
250,250,10236,49,False,False,False,True,False,31160.0,True,False,False,False,False,1,0,59,8,3965,0,64,51,16,3,25,6,1,13,2,2,0,3,0,0
251,251,6340,39,False,False,True,False,False,29938.0,True,False,False,False,False,1,0,52,6,3924,0,26,15,3,3,7,0,2,11,2,1,0,3,0,0
252,252,10089,50,False,False,True,False,False,102692.0,False,False,False,True,False,0,0,5,2,4129,0,1112,964,168,148,444,32,172,148,1,6,9,13,4,1
253,253,2227,66,True,False,False,False,False,26490.0,False,False,True,False,False,0,0,92,6,4324,0,210,185,45,47,52,21,20,25,2,3,1,5,0,0
254,254,10992,57,False,False,True,False,False,75702.0,False,False,True,False,False,1,1,77,8,4348,0,1148,1118,650,28,353,45,42,30,5,4,6,11,0,0
255,255,5304,50,False,False,False,False,True,30899.0,True,False,False,False,False,1,0,35,6,4303,0,33,32,24,0,8,0,0,1,2,1,0,3,0,0
256,256,309,63,False,False,False,False,True,63342.0,False,False,True,False,False,0,1,48,6,4300,0,1101,1080,918,21,118,13,10,21,3,8,3,5,1,0
257,257,3406,60,False,False,True,False,False,45989.0,True,False,False,False,False,0,1,97,3,4294,0,322,310,138,33,87,28,24,12,4,3,2,7,0,0
258,258,2661,60,False,False,True,False,False,18701.0,True,False,False,False,False,1,1,95,5,4069,0,44,34,12,4,2,10,6,10,4,2,0,4,0,0
259,259,3153,67,False,False,False,False,True,40737.0,True,False,False,False,False,2,1,24,8,3882,0,17,15,11,0,4,0,0,2,1,1,0,2,0,0
260,260,10264,45,False,False,True,False,False,15287.0,False,False,False,True,False,1,0,60,7,4306,0,31,18,1,2,8,4,3,13,2,1,1,2,1,1
261,261,1184,56,False,False,False,False,True,69674.0,False,False,False,True,False,0,2,46,5,4082,0,845,821,554,41,215,11,0,24,3,10,2,10,0,0
262,262,4200,54,False,False,False,True,False,44159.0,False,True,False,False,False,1,0,85,5,3691,0,275,268,167,2,62,24,13,7,4,4,1,6,0,0
263,263,9396,46,False,False,False,False,True,37717.0,False,True,False,False,False,1,0,31,9,4262,0,25,20,9,0,6,4,1,5,1,1,0,2,0,0
264,264,2387,72,False,False,False,True,False,43776.0,False,False,True,False,False,1,1,9,8,4190,0,275,255,177,2,71,3,2,20,6,5,2,4,0,1
265,265,6690,58,False,False,False,True,False,38179.0,False,True,False,False,False,1,1,30,7,4151,0,90,70,38,4,22,4,2,20,4,3,1,3,0,0
266,266,1225,61,False,False,True,False,False,80124.0,False,True,False,False,False,0,0,47,1,3682,0,1495,1254,483,84,398,205,84,241,1,3,7,8,1,0
267,267,9703,54,False,False,False,False,True,38097.0,False,True,False,False,False,1,1,70,7,4301,0,184,115,77,2,35,0,1,69,4,3,2,2,1,1
268,268,291,54,False,False,True,False,False,72940.0,False,True,False,False,False,0,0,13,1,4054,0,981,865,182,74,298,162,149,116,1,3,3,6,0,0
269,269,4557,54,False,False,True,False,False,22070.0,False,False,True,False,False,1,0,11,6,3947,0,67,46,10,7,19,8,2,21,2,2,2,2,0,0
270,270,2379,71,False,False,True,False,False,69267.0,True,False,False,False,False,0,0,31,7,4324,0,1635,1489,778,44,499,95,73,146,2,3,4,5,0,1
271,271,5726,41,False,False,False,True,False,31788.0,True,False,False,False,False,1,0,15,5,3780,1,60,54,16,7,23,0,8,6,3,3,0,4,0,0
272,272,3066,49,False,False,False,False,True,61905.0,False,False,True,False,False,0,1,2,5,3824,0,231,218,167,0,43,6,2,13,2,4,2,4,0,0
273,273,6336,64,False,False,True,False,False,29315.0,False,True,False,False,False,1,1,55,6,3763,0,48,44,13,2,14,8,7,4,4,2,0,4,0,0
274,274,10967,61,False,False,True,False,False,33378.0,False,False,False,True,False,1,1,38,7,4187,0,99,89,33,6,40,3,7,10,3,2,0,4,0,0
275,275,2304,61,False,False,False,False,True,66313.0,False,False,True,False,False,0,1,86,4,3965,0,770,763,625,7,99,10,22,7,2,6,3,12,0,0
276,276,3445,68,False,False,True,False,False,60714.0,True,False,False,False,False,0,0,56,5,4207,0,957,795,216,162,224,101,92,162,2,7,4,10,0,1
277,277,7828,43,False,False,False,True,False,77882.0,False,False,True,False,False,0,0,29,1,3739,0,818,803,68,129,396,188,22,15,1,3,3,5,0,0
278,278,3762,38,False,False,False,False,True,69867.0,True,False,False,False,False,0,0,30,1,4132,0,925,871,196,0,512,33,130,54,1,3,5,8,1,1
279,279,4391,56,False,False,False,True,False,63841.0,False,False,False,True,False,0,1,64,6,4113,0,908,777,635,15,100,20,7,131,1,9,3,9,0,0
280,280,4669,43,False,True,False,False,False,24480.0,False,True,False,False,False,1,0,46,7,4182,0,102,85,4,19,9,28,25,17,3,3,0,4,0,0
281,281,10144,48,False,False,True,False,False,51369.0,False,False,True,False,False,0,1,84,8,4291,0,576,394,297,7,79,0,11,182,2,8,2,4,0,0
282,282,8652,78,False,False,True,False,False,37760.0,False,False,True,False,False,0,0,20,7,4346,0,317,289,84,5,38,150,12,28,2,4,1,6,0,0
283,283,1672,50,False,False,False,False,True,65640.0,False,False,True,False,False,0,1,74,2,3799,0,461,395,204,7,149,20,15,66,1,5,1,8,0,0
284,284,8962,49,False,False,False,True,False,44319.0,False,True,False,False,False,1,1,18,5,3752,0,37,34,26,0,8,0,0,3,2,2,0,3,0,0
285,285,9974,50,False,False,True,False,False,30631.0,False,True,False,False,False,1,0,75,7,4031,0,70,50,15,6,20,4,5,20,1,3,1,2,0,0
286,286,10983,72,False,False,True,False,False,75278.0,False,False,True,False,False,0,0,17,3,4195,0,930,856,304,98,230,150,74,74,1,6,3,13,0,0
287,287,8148,68,False,False,False,True,False,50898.0,False,False,True,False,False,1,1,88,5,4216,0,859,724,285,28,242,55,114,135,13,6,2,12,0,0
288,288,10102,58,False,False,True,False,False,79946.0,False,False,False,False,True,0,0,19,3,3727,0,1478,1450,395,183,565,166,141,28,1,5,11,5,0,0
289,289,4697,75,False,False,False,True,False,35416.0,False,False,False,True,False,0,0,62,8,4060,0,390,339,248,3,81,4,3,51,3,7,1,5,0,0
290,290,9262,40,True,False,False,False,False,32414.0,False,False,True,False,False,0,0,11,7,4039,0,52,40,20,6,5,0,9,12,1,1,0,3,1,0
291,291,7254,55,False,False,True,False,False,38361.0,False,False,True,False,False,1,0,74,7,3863,0,137,123,39,0,56,20,8,14,3,3,1,3,0,0
292,292,4543,44,False,False,True,False,False,82497.0,False,True,False,False,False,0,0,32,4,4285,0,1919,1716,777,129,573,216,21,203,1,2,7,9,1,0
293,293,4927,53,False,False,True,False,False,16626.0,False,False,True,False,False,2,0,76,9,3844,0,68,55,8,3,22,21,1,13,3,3,0,3,0,0
294,294,10451,59,False,False,True,False,False,29672.0,False,False,True,False,False,1,1,6,6,4153,0,25,17,9,1,3,0,4,8,1,0,0,3,0,0
295,295,2926,72,False,False,False,True,False,55951.0,False,False,True,False,False,0,1,62,8,4354,0,1374,1334,1241,0,80,0,13,40,3,3,6,11,2,0
296,296,2874,36,True,False,False,False,False,35388.0,False,False,False,True,False,1,0,20,7,4158,0,32,24,6,4,7,4,3,8,1,1,0,3,0,0
297,297,9738,38,False,False,False,True,False,42386.0,False,False,True,False,False,1,0,43,8,4211,0,100,89,65,4,16,0,4,11,1,3,0,3,0,0
298,298,7119,42,False,False,True,False,False,68627.0,True,False,False,False,False,0,0,45,1,4212,0,825,787,395,15,263,60,54,38,1,2,3,6,0,0
299,299,3924,59,False,False,False,False,True,57912.0,False,False,False,True,False,0,1,34,5,3783,0,916,881,801,0,80,0,0,35,5,8,3,12,1,0
300,300,5827,66,False,False,True,False,False,35246.0,False,False,False,True,False,1,1,53,5,3753,0,62,52,36,0,12,2,2,10,4,3,1,3,0,0
301,301,5596,68,True,False,False,False,False,58821.0,False,False,True,False,False,0,1,44,6,3939,0,728,700,513,14,154,19,0,28,1,9,2,9,0,0
302,302,10812,46,False,False,False,False,True,46377.0,False,True,False,False,False,1,0,89,4,3799,0,90,90,37,0,46,4,3,0,1,2,1,3,0,0
303,303,1717,36,False,False,True,False,False,39747.0,True,False,False,False,False,1,0,43,8,3756,0,273,221,80,15,93,20,13,52,3,5,1,4,0,0
304,304,9491,40,False,False,True,False,False,23976.0,False,False,True,False,False,1,0,68,7,3863,0,66,41,14,1,21,2,3,25,3,3,1,3,0,0
305,305,9274,63,False,False,False,True,False,80950.0,False,True,False,False,False,0,0,44,2,4137,0,1213,1150,525,147,112,219,147,63,1,6,7,9,1,0
306,306,6609,58,False,False,True,False,False,27038.0,False,False,False,False,True,0,0,64,9,4328,0,107,92,1,26,25,17,23,15,1,3,0,3,0,1
307,307,6963,77,False,False,True,False,False,77457.0,True,False,False,False,False,0,0,85,1,3795,0,1157,1146,675,11,400,15,45,11,1,2,5,10,1,0
308,308,4440,60,False,False,False,True,False,64100.0,False,True,False,False,False,0,1,93,7,3971,0,546,536,509,0,27,0,0,10,1,8,3,6,1,0
309,309,1379,32,False,False,False,True,False,42670.0,False,False,True,False,False,0,0,12,4,4107,0,241,226,154,2,46,20,4,15,1,4,2,4,0,0
310,310,10032,48,False,False,True,False,False,12571.0,False,False,False,True,False,1,0,86,6,3841,0,53,36,3,5,14,2,12,17,4,3,1,3,0,0
311,311,2826,57,False,False,True,False,False,22574.0,False,True,False,False,False,2,1,28,7,3923,0,37,35,25,0,8,2,0,2,2,2,0,3,0,0
312,312,2437,35,False,False,True,False,False,52028.5,False,True,False,False,False,0,0,69,3,4070,0,1611,1550,861,138,461,60,30,61,1,6,5,12,2,0
313,313,6320,48,False,False,False,True,False,70893.0,True,False,False,False,False,0,0,42,3,4187,0,1508,1494,768,44,561,77,44,14,1,6,6,10,0,0
314,314,3050,58,False,False,True,False,False,54198.0,False,True,False,False,False,1,1,13,4,3873,0,235,218,185,0,28,3,2,17,6,3,1,6,0,0
315,315,231,68,False,False,False,True,False,28839.0,False,False,True,False,False,1,1,86,5,3789,0,32,31,24,0,7,0,0,1,2,2,0,3,0,0
316,316,2392,52,False,False,True,False,False,40321.0,False,True,False,False,False,1,1,59,7,4014,0,102,75,44,4,21,6,0,27,2,3,0,3,0,0
317,317,9478,39,False,False,True,False,False,66503.0,True,False,False,False,False,1,0,30,3,4363,0,401,351,91,64,128,65,3,50,2,4,3,6,0,0
318,318,113,73,False,False,True,False,False,30833.0,False,True,False,False,False,1,1,33,5,4027,0,28,22,11,0,7,3,1,6,2,1,0,3,0,0
319,319,2863,54,False,False,True,False,False,52028.5,True,False,False,False,False,1,2,67,7,3989,0,1052,1032,738,20,172,52,50,20,6,2,3,10,2,0
320,320,1802,53,False,False,True,False,False,64795.0,False,True,False,False,False,0,1,23,2,4207,0,680,603,412,5,119,38,29,77,3,3,3,12,0,0
321,321,520,50,False,False,True,False,False,34421.0,False,True,False,False,False,1,0,81,7,4042,0,30,21,3,3,7,6,2,9,1,1,0,2,0,0
322,322,8275,59,False,False,False,False,True,47025.0,False,False,False,True,False,1,1,6,7,3819,0,20,19,16,0,3,0,0,1,1,1,0,2,0,0
323,323,9750,63,False,False,False,False,True,64325.0,False,False,False,True,False,0,1,41,7,4186,0,1307,1234,731,60,353,78,12,73,5,10,3,5,0,0
324,324,2607,71,False,False,True,False,False,40464.0,True,False,False,False,False,0,1,78,8,4213,0,630,589,424,17,118,7,23,41,6,8,2,8,0,0
325,325,7214,67,False,False,True,False,False,62187.0,False,True,False,False,False,0,0,49,3,4038,0,1283,1157,792,0,275,45,45,126,1,4,8,5,0,0
326,326,5835,48,False,False,False,False,True,14849.0,False,False,False,True,False,1,0,39,8,4041,0,65,56,21,2,28,3,2,9,3,2,0,4,0,0
327,327,3896,40,False,False,True,False,False,27255.0,False,True,False,False,False,1,0,3,7,3913,0,37,35,22,1,11,0,1,2,1,1,0,3,0,0
328,328,10350,74,False,False,False,False,True,54432.0,False,True,False,False,False,2,1,37,4,4095,0,38,38,33,0,5,0,0,0,1,1,0,3,0,0
